id,name,elements,sigelements,yeardiscovery,hmin,hmax,hardtype,specificgravity,strunz10ed1,strunz10ed2,strunz10ed3,strunz10ed4,dana8ed1,dana8ed2,dana8ed3,dana8ed4
36831,Allanite-(Nd),-Al-Ca-Fe-Nd-Si-O-H-,-Al-Ca-Fe-Nd-Si-O-H-,,0.0,0.0,0,,9,B,G,05b,58,2,6,4
37645,Byzantievite,-Ba-Ca-Nb-Si-Ti-B-O-P-F-H-Y-,-Ba-Ca-Si-Ti-B-O-P-H-,,4.5,5.0,0,,9,A,H,50,,,,
38693,Aiolosite,-Bi-Cl-Na-O-S-,-Bi-Cl-Na-O-S-,2008,0.0,0.0,0,,7,B,D,20,,,,
38694,Demicheleite-(Cl),-Bi-Cl-S-,-Bi-Cl-S-,,0.0,0.0,0,,2,F,C,25,2,15,14,2
38695,Tistarite,-Ti-O-,-Ti-O-,,0.0,0.0,0,,4,C,B,05,,,,
38696,Kamarizaite,-As-Fe-O-H-,-As-Fe-O-H-,,3.0,3.0,0,,8,D,C,32,42,12,5,
38697,Punkaruaivite,-Li-Si-Ti-O-H-,-Li-Si-Ti-O-H-,,4.5,4.5,0,,9,D,B,15,,,,
38698,Friedrichbeckeite,-Be-Mg-Na-Si-O-K-,-Be-Mg-Na-Si-O-K-,,6.0,6.0,0,,9,C,M,05,,,,
38699,Steverustite,-Cu-Pb-O-S-H-,-Cu-Pb-O-S-H-,,0.0,0.0,0,,7,J,A,10,30,4,4,
38700,Paulscherrerite,-O-H-U-,-O-H-U-,,0.0,0.0,0,,4,G,A,20,5,2,2,
38701,Alflarsenite,-Be-Ca-Na-Si-O-H-,-Be-Ca-Na-Si-O-H-,1969,4.0,4.0,2,,9,0,0,,,,,
38702,Roumaite,-Ca-Na-Nb-Si-Ti-O-F-,-Ca-Nb-Si-O-F-,,0.0,0.0,0,,9,B,E,20,,,,
38703,Plumbophyllite,-Pb-Si-O-H-,-Pb-Si-O-H-,2000,5.0,5.0,0,,9,E,A,85,,,,
38788,Heftetjernite,-Sc-Ta-O-,-Sc-Ta-O-,1999,4.5,4.5,0,,4,D,B,30,8,1,13,
38826,Mavlyanovite,-Mn-Si-,-Mn-Si-,,7.0,7.0,0,,1,B,B,05,1,1,33,13
38827,Brumadoite,-Cu-Te-O-H-,-Cu-Te-O-H-,1993,1.0,1.0,1,,7,B,B,,33,1,6,
38828,Pyracmonite,-Fe-N-O-S-H-,-Fe-N-O-S-H-,,0.0,0.0,0,,7,A,C,08,28,4,6,1
53674,Scordariite,-Fe-O-K-S-H-,-Fe-O-K-S-H-,,2.0,2.5,0,,7,D,F,52,,,,
38829,Davisite,-Al-Ca-Sc-Si-O-,-Al-Ca-Sc-Si-O-,,0.0,0.0,0,,9,D,A,15,65,1,3,7
38830,Lapeyreite,-As-Cu-O-H-,-As-Cu-O-H-,,0.0,0.0,0,,8,D,B,47,,,,
38831,Omongwaite,-Ca-Na-O-S-H-,-Ca-Na-O-S-H-,,0.0,0.0,0,,7,C,D,65,29,6,1,2
38843,Xocolatlite,-Ca-Mn-Te-O-H-,-Ca-Mn-Te-O-H-,2002,2.0,3.0,3,,7,C,C,85,,,,
38851,Yegorovite,-Na-Si-O-H-,-Na-Si-O-H-,,2.0,2.0,0,,9,0,0,,,,,
38854,Ferro-pedrizite,-Al-Fe-Li-Na-Si-O-H-,-Al-Fe-Li-Na-Si-O-H-,,0.0,0.0,0,,9,D,E,25,,,,
38894,Wakefieldite-(Nd),-Nd-O-V-,-Nd-O-V-,,0.0,0.0,0,,8,A,D,35,,,,
38895,Ammineite,-Cl-Cu-N-H-,-Cl-Cu-N-H-,,1.0,1.0,3,,3,C,0,,,,,
38897,Joëlbruggerite,-As-Pb-Sb-Te-Zn-O-H-,-As-Pb-Sb-Zn-O-H-,,3.0,3.0,0,,8,B,0,20,43,2,5,4
38898,Adranosite-(Fe),-Cl-Fe-Na-N-O-S-H-,-Cl-Fe-Na-N-O-S-H-,,0.0,0.0,0,,7,B,C,,,,,
38899,Stetindite-(Ce),-Ce-Si-O-,-Ce-Si-O-,,0.0,0.0,0,,9,A,D,30,51,5,2,6
38900,Flörkeite,-Al-Ca-Na-Si-O-K-H-,-Al-Ca-Na-Si-O-K-H-,,0.0,0.0,0,,9,G,C,10,77,1,10,5
38989,Kyanoxalite,-Al-Na-Si-O-C-H-,-Al-Na-Si-O-C-H-,,5.0,5.5,0,,9,F,B,05,76,2,9,21
38991,Aluminocerite-(Ce),-Al-Ca-Ce-Fe-La-Si-O-H-,-Al-Ce-Si-O-H-,,5.0,5.0,0,,9,A,G,20,,,,
38992,Hazenite,-Mg-Na-O-P-K-H-,-Mg-Na-O-P-K-H-,,2.0,2.5,3,,8,C,H,40,,,,
38994,Kolitschite,-As-Fe-Pb-Zn-O-H-,-As-Fe-Pb-Zn-O-H-,1991,4.0,4.0,2,,8,B,M,10,42,7,4,8
39004,Chegemite,-Ca-Si-O-H-,-Ca-Si-O-H-,,5.5,6.0,0,,9,A,F,,,,,
39005,Sardignaite,-Bi-Mo-O-H-,-Bi-Mo-O-H-,,3.0,3.0,0,,4,D,M,50,,,,
39006,Oxyvanite,-O-V-,-O-V-,,7.0,7.5,0,,4,C,B,30,7,7,2,2
39007,Zigrasite,-Mg-Zr-O-P-H-,-Mg-Zr-O-P-H-,,3.0,3.0,0,,8,C,E,75,40,1,5,2
39208,Brontesite,-Cl-Pb-N-H-,-Cl-Pb-N-H-,,0.0,0.0,0,,3,A,A,,11,4,3,
39209,Kumtyubeite,-Ca-Si-O-F-,-Ca-Si-O-F-,2006,5.0,6.0,0,,9,A,F,45,52,3,3,4
39210,Nyholmite,-As-Cd-Zn-O-H-,-As-Cd-Zn-O-H-,,3.0,3.5,3,,8,C,B,10,39,2,1,6
39211,Liversidgeite,-Zn-O-P-H-,-Zn-O-P-H-,,3.0,3.5,0,,8,C,D,35,40,2,21,
39212,Alumoåkermanite,-Al-Ca-Na-Si-O-,-Al-Ca-Na-Si-O-,,4.5,5.0,0,,9,B,B,10,55,4,1,5
39217,Nickeltalmessite,-As-Ca-Ni-O-H-,-As-Ca-Ni-O-H-,,4.0,4.0,0,,8,C,G,35,40,2,3,5
39218,Heklaite,-Na-Si-K-F-,-Na-Si-K-F-,,0.0,0.0,0,,3,C,H,30,11,5,8,
39220,Metarauchite,-As-Ni-O-H-U-,-As-Ni-O-H-U-,,2.0,2.0,0,,8,E,B,05,40,2a,31,1
39287,Cuproneyite,-Bi-Cu-Pb-S-,-Bi-Cu-Pb-S-,,3.0,3.0,0,,2,J,B,25i,3,5,1,2
39288,Groatite,-Ca-Mn-Na-O-P-H-,-Ca-Mn-Na-O-P-H-,,3.0,3.0,0,,8,A,C,10,39,2,7,6
39301,Garutiite,-Fe-Ir-Ni-,-Ni-,,0.0,0.0,0,,1,A,G,05,1,1,17,8
39302,Gayite,-Fe-Mn-Na-O-P-H-,-Fe-Mn-Na-O-P-H-,,4.0,5.0,0,,8,D,K,15,42,9,1,5
39304,Noonkanbahite,-Ba-Na-Si-Ti-O-K-,-Ba-Na-Si-Ti-O-K-,,6.0,6.0,0,,9,D,H,20,,,,
39306,Cryptophyllite,-Ca-Si-O-K-H-,-Ca-Si-O-K-H-,,0.0,0.0,0,,9,E,0,,,,,
39308,Shlykovite,-Ca-Si-O-K-H-,-Ca-Si-O-K-H-,,2.5,3.0,0,,9,E,A,47,,,,
39324,Adranosite,-Al-Cl-Na-N-O-S-H-,-Al-Cl-Na-N-O-S-H-,,0.0,0.0,0,,7,B,C,,30,4,5,
39325,Dantopaite,-Ag-Bi-S-,-Ag-Bi-S-,,3.5,3.5,0,,2,J,A,05,3,8,10,9
39329,Kushiroite,-Al-Ca-Si-O-,-Al-Ca-Si-O-,,0.0,0.0,0,,9,D,A,15,65,1,3,8
39331,Manitobaite,-Al-Mn-Na-O-P-,-Al-Mn-Na-O-P-,,5.0,5.5,0,,8,A,C,18,38,2,10, 
39332,Balliranoite,-Al-Ca-Cl-Na-Si-O-C-K-,-Al-Ca-Cl-Na-Si-O-C-,,5.0,5.0,0,,9,F,B,05,76,2,9,22
39333,Miguelromeroite,-As-Mn-O-H-,-As-Mn-O-H-,,4.0,4.0,0,,8,C,B,10,39,2,1,4
39334,Fluorphosphohedyphane,-Ca-Pb-O-P-F-,-Ca-Pb-O-P-F-,,4.0,4.0,0,,8,B,N,05,41,8,4,3
39396,Gobelinite,-Co-Cu-O-S-H-,-Co-Cu-O-S-H-,,2.5,2.5,3,,7,D,D,10,,,,
39425,Phylloretine,-C-H-,-C-H-,1839,0.0,0.0,0,,10,B,A,35,50,3,9,
39426,Grossmanite,-Al-Ca-Si-Ti-O-,-Al-Ca-Si-Ti-O-,,0.0,0.0,0,,9,D,A,15,,,,
39438,Aleksandrovite,-Ca-Li-Si-Sn-O-K-F-,-Ca-Li-Si-Sn-O-K-F-,,4.0,4.5,0,,9,C,J,25,,,,
39439,Sejkoraite-(Y),-O-S-H-U-Y-,-O-S-H-U-Y-,,2.0,2.0,0,,7,E,C,15,,,,
39442,Ferri-fluoro-katophorite,-Al-Ca-Fe-Mg-Na-Si-O-F-,-Al-Ca-Fe-Mg-Na-Si-O-F-,,0.0,0.0,0,,9,D,E,20,,,,
39449,Magnesioneptunite,-Fe-Li-Mg-Na-Si-Ti-O-K-,-Li-Mg-Na-Si-Ti-O-K-,,5.0,6.0,0,,9,E,H,05,70,4,1,3
39450,Devitoite,-Ba-Fe-Si-O-P-C-H-,-Ba-Fe-Si-O-P-C-H-,,4.0,4.0,0,,9,D,C,05,,,,
39451,Cámaraite,-Ba-Fe-Mn-Na-Si-Ti-O-F-H-,-Ba-Fe-Na-Si-Ti-O-H-,1980,0.0,0.0,0,,9,B,E,,,,,
39483,Arisite-(Ce),-Ce-Na-O-C-F-,-Ce-Na-O-C-F-,,3.0,3.5,0,,5,B,D,18,16a,5,7,1
40267,Cranswickite,-Mg-O-S-H-,-Mg-O-S-H-,,0.0,0.0,0,,7,C,B,15,29,6,6,7
39528,Ferriallanite-(La),-Al-Ca-Fe-La-Si-O-H-,-Al-Ca-Fe-La-Si-O-H-,,6.0,6.0,2,,9,B,G,05b,56,2,7,2
42737,Tubulite,-Ag-Pb-Sb-S-,-Ag-Pb-Sb-S-,,0.0,0.0,0,,2,J,B,35f,3,5,22,
39547,Fluoro-leakeite,-Al-Li-Mg-Na-Si-O-F-,-Al-Li-Mg-Na-Si-O-F-,,6.0,6.0,0,,9,D,E,25,,,,
39548,Strontiofluorite,-Sr-F-,-Sr-F-,,4.0,4.0,0,,3,A,B,25,9,2,1,4
39549,Arisite-(La),-La-Na-O-C-F-,-La-Na-O-C-F-,,3.0,3.5,0,,5,B,D,18,16a,5,7,2
39550,Polezhaevaite-(Ce),-Ce-Na-Sr-F-,-Ce-Na-Sr-F-,,3.0,3.0,0,,3,A,B,35,11,5,6,3
39551,Domerockite,-As-Cu-O-H-,-As-Cu-O-H-,,3.0,3.0,0,,8,C,0,,,,,
39552,Yangzhumingite,-Mg-Si-O-K-F-,-Mg-Si-O-K-F-,,3.0,3.0,0,,9,E,C,20,,,,
39553,Huanzalaite,-Mg-O-W-,-Mg-O-W-,2008,0.0,0.0,0,,4,D,B,30,4,4,16,4
39554,Peatite-(Y),-Li-Na-O-P-C-F-H-Y-,-Li-Na-O-P-C-F-Y-,,3.0,3.0,0,,5,B,F,45,43,4,14,
39555,Ramikite-(Y),-Ca-Li-Na-Zr-O-P-C-F-H-Y-,-Li-Na-Zr-O-P-C-H-Y-,,3.0,3.0,2,,5,B,F,50,43,4,15,
39556,Fluorbritholite-(Y),-Ca-Si-O-F-Y-,-Si-O-F-Y-,,5.5,5.5,0,,9,A,H,25,52,4,12,8
39557,Orlovite,-Li-Si-Ti-O-K-F-,-Li-Si-Ti-O-K-F-,,2.0,3.0,0,,9,E,C,20,71,2,9,4
39558,Thorneite,-Cl-Pb-Te-O-C-H-,-Cl-Pb-Te-O-C-H-,,2.0,2.0,0,,7,D,C,50,33,3,4,
39559,Housleyite,-Cu-Pb-Te-O-H-,-Cu-Pb-Te-O-H-,,3.0,3.0,0,,4,F,D,30,33,1,7,
39560,Paraershovite,-Fe-Na-Si-O-K-H-,-Fe-Na-Si-O-K-H-,,0.0,0.0,0,,9,D,F,15,66,6,3,2
39561,Chihuahuaite,-Al-Fe-O-,-Al-Fe-O-,,0.0,0.0,0,,4,C,C,45,7,4,3,3
39562,Carbobystrite,-Al-Na-Si-O-C-H-,-Al-Na-Si-O-C-H-,,6.0,6.0,0,,9,F,B,05,,,,
39563,Kerimasite,-Ca-Fe-Si-Zr-O-,-Ca-Fe-Si-Zr-O-,,7.0,7.0,0,,9,A,D,25,,,,
39567,Barioferrite,-Ba-Fe-O-,-Ba-Fe-O-,,0.0,0.0,0,,4,C,C,45,7,4,3,4
39568,Cossaite,-Al-Mg-O-F-S-H-,-Al-Mg-O-F-S-H-,2009,0.0,0.0,0,,7,D,E,,,,,
39569,Vorlanite,-Ca-O-U-,-Ca-O-U-,,0.0,0.0,0,,4,D,L,15,5,3,4,
39570,Toturite,-Ca-Fe-Si-Sn-O-,-Ca-Fe-Si-Sn-O-,,0.0,0.0,0,,9,A,D,25,,,,
39584,Nováčekite,-As-Mg-O-H-U-,-As-Mg-O-H-U-,1951,2.0,2.5,0,,8,E,B,05,,,,
39609,Stangersite,-Ge-Sn-S-,-Ge-Sn-S-,1997,2.0,2.0,0,,2,D,B,,,,,
39634,Momoiite,-Mn-Si-O-V-,-Mn-Si-O-V-,,6.5,6.5,0,,9,A,D,25,51,4,4,5
39635,Ferro-ferri-obertiite,-Fe-Na-Si-Ti-O-,-Fe-Na-Si-Ti-O-,1998,6.0,6.0,3,,9,D,E,25,66,4,9,3
39637,Litochlebite,-Ag-Bi-Pb-Se-,-Ag-Bi-Pb-Se-,,3.0,3.0,0,,2,H,B,20e,3,7,21,2
39638,Auriacusite,-As-Cu-Fe-O-,-As-Cu-Fe-O-,1993,3.0,3.0,2,,8,B,B,30,41,6,5,7
39639,Galliskiite,-Al-Ca-O-P-F-H-,-Al-Ca-O-P-F-H-,,2.5,2.5,0,,8,D,H,65,42,2,2,5
39640,Manganoeudialyte,-Ca-Cl-Mn-Na-Si-Zr-O-H-,-Ca-Mn-Na-Si-Zr-O-H-,,5.0,6.0,0,,9,C,O,10,64,1,1,4
39645,Daliranite,-As-Hg-Pb-S-,-As-Hg-Pb-S-,,0.0,2.0,0,,2,J,B,70,,,,
39652,Ivanyukite-Na-T,-Na-Si-Ti-O-H-,-Na-Si-Ti-O-H-,,4.0,4.0,0,,9,A,G,,,,,
39653,Ivanyukite-Na-C,-Na-Si-Ti-O-H-,-Na-Si-Ti-O-H-,,4.0,4.0,0,,9,A,G,,,,,
39660,Gelosaite,-Bi-Mo-O-H-,-Bi-Mo-O-H-,,3.0,3.0,0,,4,D,M,30,49,3,8,
39666,Ammoniomagnesiovoltaite,-Al-Fe-Mg-N-O-S-H-,-Al-Fe-Mg-N-O-S-H-,,2.0,3.0,0,,7,C,C,25,29,9,1,4
39667,Ellingsenite,-Ca-Na-Si-O-H-,-Ca-Na-Si-O-H-,2002,4.0,4.0,0,,9,E,E,80,,,,
39669,Hogarthite,-Ca-Na-Si-Ti-O-K-H-,-Ca-Na-Si-Ti-O-H-,,4.0,4.0,2,,9,D,P,35,74,3,4,4
39670,Telluroperite,-Cl-Pb-Te-O-,-Cl-Pb-Te-O-,,2.0,3.0,0,,3,D,C,15,,,,
39671,Markcooperite,-Pb-Te-O-U-,-Pb-Te-O-U-,,3.0,3.0,2,,7,E,B,25,,,,
39673,Kapundaite,-Ca-Fe-Na-O-P-H-,-Ca-Fe-Na-O-P-H-,1980,3.0,3.0,2,,8,D,H,80,42,11,28,
39682,Edwardsite,-Cd-Cu-O-S-H-,-Cd-Cu-O-S-H-,,3.0,3.0,0,,7,D,D,30,31,6,10,
39683,Demicheleite-(I),-Bi-S-I-,-Bi-S-I-,,0.0,0.0,0,,2,F,C,,,,,
39706,Fluor-elbaite,-Al-Li-Na-Si-B-O-F-H-,-Al-Li-Na-Si-B-O-F-H-,,7.5,7.5,0,,9,C,K,05,,,,
39711,Fivegite,-Al-Ca-Cl-Si-O-K-H-,-Al-Ca-Cl-Si-O-K-H-,,4.0,4.0,0,,9,E,B,30,,,,
39713,Oxyphlogopite,-Al-Fe-Mg-Si-Ti-O-K-F-,-Mg-Si-O-K-,,3.0,3.0,0,,9,E,C,20,,,,
39715,Kobokoboite,-Al-O-P-H-,-Al-O-P-H-,1960,2.0,2.0,2,,8,D,D,25,,,,
39758,Dalnegroite,-As-Pb-Sb-Tl-S-,-As-Pb-Sb-Tl-S-,,3.0,3.5,0,,2,H,D,05e,3,8,12,2
39763,Guidottiite,-Fe-Mn-Si-O-H-,-Fe-Mn-Si-O-H-,,4.0,4.5,0,,9,E,D,15,71,1,4,8
39764,Townendite,-Na-Si-Zr-O-,-Na-Si-Zr-O-,,5.0,6.0,0,,9,C,J,15a,,,,
39765,Georgerobinsonite,-Cl-Cr-Pb-O-F-H-,-Cl-Cr-Pb-O-F-H-,,2.5,3.0,2,,7,F,B,05,,,,
39766,Fluornatrocoulsellite,-Al-Ca-Mg-Na-F-,-Al-Ca-Mg-Na-F-,1990,4.5,4.5,2,,3,0,0,,,,,
39785,Eurekadumpite,-As-Cl-Cu-Te-Zn-O-H-,-As-Cl-Cu-Te-O-H-,,2.5,3.0,0,,4,J,N,35,34,8,10,
39787,Depmeierite,-Al-Na-Si-O-P-C-H-,-Al-Na-Si-O-P-H-,,5.0,5.0,0,,9,F,B,05,76,2,9,24
39789,Ambrinoite,-As-Sb-N-O-K-S-H-,-As-Sb-O-K-S-H-,1998,0.0,0.0,1,,2,H,E,10,3,8,8,2
39790,Åskagenite-(Nd),-Al-Fe-Mn-Nd-Si-O-,-Al-Fe-Mn-Nd-Si-O-,,6.0,6.0,0,,9,B,G,05b,58,2,9,5
39834,Ottoite,-Pb-Te-O-,-Pb-Te-O-,,0.0,0.0,0,,7,A,B,25,,,,
39836,Timroseite,-Cu-Pb-Te-O-H-,-Cu-Pb-Te-O-H-,,2.5,2.5,2,,7,B,B,65,,,,
39838,Paratimroseite,-Cu-Pb-Te-O-H-,-Cu-Pb-Te-O-H-,,3.0,3.0,2,,7,B,B,85,,,,
39845,Rruffite,-As-Ca-Cu-O-H-,-As-Ca-Cu-O-H-,,3.0,3.0,0,,8,C,G,10,40,2,4,5
39868,Agricolaite,-O-C-K-U-,-O-C-K-U-,,4.0,4.0,3,,5,E,D,50,14,4,8,2
39870,Nisnite,-Ni-Sn-,-Ni-Sn-,,0.0,0.0,0,,1,A,E,35,1,1,19,2
39877,Kircherite,-Al-Ca-Na-Si-O-K-S-H-,-Al-Ca-Na-Si-O-K-S-H-,,5.5,5.5,0,,9,F,B,05,76,2,9,26
39878,Ferri-fluoro-leakeite,-Fe-Li-Mg-Na-Si-O-F-,-Fe-Li-Mg-Na-Si-O-F-,,0.0,0.0,0,,9,D,E,05,66,4,16,3
39882,Capranicaite,-Al-Ca-Na-Si-B-O-K-,-Al-Ca-Na-Si-B-O-K-,,0.0,0.0,1,,9,D,B,50,65,1,12,
39883,Iangreyite,-Al-Ca-O-P-F-H-,-Al-Ca-O-P-H-,,3.0,3.0,0,,8,D,E,45,42,13,19,
39891,Chromo-alumino-povondraite,-Al-Cr-Mg-Na-Si-B-O-H-,-Al-Cr-Mg-Na-Si-B-O-H-,,7.5,7.5,0,,9,C,K,05,,,,
39892,Fluor-dravite,-Al-Mg-Na-Si-B-O-F-H-,-Al-Mg-Na-Si-B-O-F-H-,,7.0,7.0,0,,9,C,K,05,,,,
39893,Megawite,-Ca-Sn-O-,-Ca-Sn-O-,,0.0,0.0,0,,4,C,C,30,,,,
39970,Chovanite,-Pb-Sb-O-S-,-Pb-Sb-O-S-,,3.0,3.0,0,,2,J,B,35e,3,10,4,
39973,Lecoqite-(Y),-Na-O-C-H-Y-,-Na-O-C-H-Y-,,0.0,0.0,1,,5,C,C,45,,,,
39990,Clinosulphur,-S-,-S-,1912,0.0,0.0,0,,1,C,C,,,,,
40001,Aluminocoquimbite,-Al-Fe-O-S-H-,-Al-Fe-O-S-H-,,0.0,0.0,0,,7,C,B,50,29,8,8,
40003,Eringaite,-Ca-Sc-Si-O-,-Ca-Sc-Si-O-,,0.0,0.0,0,,9,A,D,25,,,,
40012,Chabazite-Mg,-Al-Ca-Mg-Na-Si-O-K-H-,-Al-Ca-Mg-Na-Si-O-K-H-,,4.0,4.0,0,,9,G,D,10,,,,
40023,Bitikleite,-Al-Ca-Sb-Sn-O-,-Al-Ca-Sb-Sn-O-,,0.0,0.0,0,,4,C,C,,,,,
40024,Usturite,-Ca-Fe-Sb-Zr-O-,-Ca-Fe-Sb-Zr-O-,,0.0,0.0,0,,4,C,C,32,,,,
40045,Tancaite-(Ce),-Ce-Fe-Mo-O-H-,-Ce-Fe-Mo-O-H-,,4.0,4.5,0,,7,G,B,50,49,2,5,
40048,Beaverite-(Zn),-Fe-Pb-Zn-O-S-H-,-Fe-Pb-Zn-O-S-H-,,0.0,0.0,0,,7,B,C,10,30,2,5,9
40051,Volaschioite,-Fe-O-S-H-,-Fe-O-S-H-,,0.0,0.0,0,,7,D,E,62,31,4,11,
42846,D'Ansite-(Mn),-Cl-Mn-Na-O-S-,-Cl-Mn-Na-O-S-,,0.0,0.0,0,,7,B,C,,,,,
40055,Elbrusite,-Ca-Fe-Zr-O-U-,-Ca-Fe-Zr-O-U-,,0.0,0.0,0,,4,C,C,32,,,,
40071,Kirchhoffite,-Cs-Si-B-O-,-Cs-Si-B-O-,,6.0,6.5,0,,9,G,B,05,77,1,1,8
40128,Steklite,-Al-O-K-S-,-Al-O-K-S-,,2.5,2.5,0,,7,A,C,20,,,,
40135,Hermannroseite,-Ca-Cu-O-P-H-,-Ca-Cu-O-P-H-,,0.0,0.0,1,,8,B,H,35,41,5,1,11
40140,Coralloite,-As-Mn-O-H-,-As-Mn-O-H-,,0.0,0.0,1,,8,D,C,20,42,11,19,3
40142,Cuprokalininite,-Cr-Cu-S-,-Cr-Cu-S-,,4.5,5.0,0,,2,D,A,05,2,10,1,20
40144,Natropharmacoalumite,-Al-As-Na-O-H-,-Al-As-Na-O-H-,,2.5,2.5,0,,8,D,K,12,42,8,1b,2
40146,Greenwoodite,-Ba-Fe-Si-O-V-,-Ba-Fe-Si-O-V-,,5.0,5.0,0,,9,A,H,55,,,,
40148,Naquite,-Fe-Si-,-Fe-Si-,,6.5,6.5,0,,1,B,B,15,1,1,33,2
40150,Linzhiite,-Fe-Si-,-Fe-Si-,,6.5,6.5,0,,1,B,B,20,1,1,33,3
40152,Hydroniumpharmacosiderite,-As-Fe-O-H-,-As-Fe-O-H-,,2.0,3.0,0,,8,D,K,10,42,8,1a,4
40154,Mendeleevite-(Ce),-Ca-Ce-Cs-Si-O-F-H-,-Ca-Ce-Cs-Si-O-H-,,5.0,5.5,0,,9,H,G,20,,,,
40169,Fassinaite,-Pb-O-C-S-,-Pb-O-C-S-,,1.5,2.0,2,,7,J,A,15,,,,
40179,Fluorocronite,-Pb-F-,-Pb-F-,,3.0,4.0,0,,3,A,B,,,,,
40242,Afmite,-Al-O-P-H-,-Al-O-P-H-,,1.5,1.5,2,,8,D,D,15,42,9,3,6
40270,Tashelgite,-Al-Ca-Fe-Mg-O-H-,-Al-Ca-Fe-Mg-O-H-,,7.5,7.5,0,,4,F,G,25,7,11,19,
40272,Laurentianite,-Na-Nb-Si-O-H-,-Na-Nb-Si-O-H-,,0.0,0.0,0,,9,C,P,15,,,,
40274,Hydroxylchondrodite,-Mg-Si-O-H-,-Mg-Si-O-H-,,6.0,6.0,0,,9,A,F,45,52,3,3,6
40276,Barlowite,-Br-Cu-O-F-H-,-Br-Cu-O-F-H-,,2.0,2.5,0,,3,D,A,15,10,5,6,2
40277,Argandite,-Mn-O-H-V-,-Mn-O-H-V-,,0.0,0.0,0,,8,B,E,30,41,2,1,4
40279,Fontarnauite,-Ca-Na-Sr-B-O-K-S-H-,-Na-Sr-B-O-S-H-,2009,2.5,3.0,0,,6,D,A,60,27,1,13,
40283,Bariopharmacoalumite,-Al-As-Ba-O-H-,-Al-As-Ba-O-H-,,3.5,3.5,0,,8,D,K,12,42,8,1b,3
40285,Sveinbergeite,-Ca-Fe-Si-Ti-O-H-,-Ca-Fe-Si-Ti-O-H-,1987,3.0,3.0,3,,9,D,C,05,69,1,1,6
40287,Eliseevite,-Li-Na-Si-Ti-O-H-,-Li-Na-Si-Ti-O-H-,,5.0,5.0,0,,9,D,B,17,65,1,1,2
51949,Shenzhuangite,-Fe-Ni-S-,-Fe-Ni-S-,,0.0,0.0,0,,2,C,B,07a,0,0,0,0
40289,Parasterryite,-Ag-As-Pb-Sb-S-,-Ag-As-Pb-Sb-S-,,3.0,3.5,0,,2,H,C,40,3,5,12,2
40290,Rickturnerite,-Cl-Mg-Pb-O-H-,-Cl-Mg-Pb-O-H-,2005,0.0,0.0,0,,3,D,B,,10,6,17,
40293,Schüllerite,-Ba-Ca-Fe-Mg-Mn-Na-Si-Ti-O-F-,-Ba-Fe-Mn-Na-Si-Ti-O-,,3.0,4.0,0,,9,B,E,25,,,,
40295,Carlgieseckeite-(Nd),-Ca-Na-Nd-O-P-F-,-Ca-Na-Nd-O-P-F-,,5.0,5.0,3,,8,B,N,05,41,8,11,
43931,Paqueite,-Al-Ca-Si-Ti-O-,-Al-Ca-Si-Ti-O-,,0.0,0.0,0,,9,H,A,42,0,0,0,0
40340,Hydroxycalciopyrochlore,-Ca-Na-Nb-Ti-O-H-U-,-Ca-Nb-O-H-,,5.0,6.0,0,,4,D,H,15,,,,
40341,Fluorcalciopyrochlore,-Ca-Na-Nb-Ti-O-F-,-Ca-Nb-O-F-,,5.0,5.0,0,,4,D,H,15,,,,
40342,Oxycalciopyrochlore,-Ca-Nb-O-,-Ca-Nb-O-,,5.0,5.0,0,,4,D,H,15,,,,
40355,Oxycalciomicrolite,-Ca-Ta-O-,-Ca-Ta-O-,,5.0,5.5,0,,4,D,H,15,,,,
40356,Oxystannomicrolite,-Sn-Ta-O-,-Sn-Ta-O-,,7.0,7.0,0,,4,D,H,15,,,,
40357,Kenoplumbomicrolite,-Pb-Ta-O-H-,-Pb-Ta-O-,,6.0,6.0,3,,4,D,H,15,,,,
40358,Oxystibiomicrolite,-Ca-Sb-Ta-O-,-Sb-Ta-O-,,5.5,5.5,0,,4,D,H,15,,,,
40360,Hydroxykenomicrolite,-Na-Sb-Ta-O-H-,-Ta-O-H-,,5.0,5.0,0,,4,D,H,,,,,
40361,Hydrokenomicrolite,-Ta-O-H-,-Ta-O-H-,,5.0,5.0,0,,4,D,H,15,,,,
40367,Fluorcalcioroméite,-Ca-Na-Sb-O-F-H-,-Ca-Sb-O-F-,1999,5.5,5.5,0,,4,D,H,20,,,,
40368,Oxycalcioroméite,-Ca-Sb-O-,-Ca-Sb-O-,,0.0,0.0,0,,4,D,H,20,,,,
40435,Whiteite-(CaMnMn),-Al-Ca-Mn-O-P-H-,-Al-Ca-Mn-O-P-H-,,3.5,3.5,0,,8,D,H,15,,,,
40447,Rakovanite,-Na-N-O-H-V-,-Na-N-O-H-V-,2010,1.0,1.0,3,,4,H,C,05,,,,
40465,Oxy-schorl,-Al-Fe-Na-Si-B-O-H-,-Al-Fe-Na-Si-B-O-H-,,7.0,7.0,0,,9,C,K,05,,,,
40468,Krotite,-Al-Ca-O-,-Al-Ca-O-,,6.5,6.5,0,,4,B,C,35,,,,
40471,Yttriaite-(Y),-O-Y-,-O-Y-,,5.0,6.0,0,,4,C,C,,,,,
40515,Plumboselite,-Pb-Se-O-,-Pb-Se-O-,,2.0,3.0,2,,4,J,G,50,,,,
